result_dir,output_file,strategy_dir,output_strategy,bbox_name,split,index,prompt,bbox_xyxy,bbox_source,threshold,inside_output_target_l1,inside_output_target_mse,outside_output_source_l1,outside_output_source_mse,outside_outer_output_source_l1,outside_outer_output_source_mse,whole_output_source_l1,whole_output_target_l1,clip_output_prompt_similarity,clip_target_prompt_similarity,lpips_output_target_whole,lpips_output_source_whole,lpips_output_target_inside_bbox,lpips_output_source_inside_bbox,changed_pixels,bbox_pixels,changed_bbox_iou,changed_inside_bbox_ratio,bbox_coverage_by_change,changed_center_x,changed_center_y,changed_to_bbox_center_distance_px,changed_to_bbox_center_distance_norm
results/final_demo_bbox_variation/strategy_c_corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_bottom_right_strategy_c.png,strategy_c_corners,strategy_c,bottom_right,test,2,Add a person in a yellow vest,"[312, 0, 512, 512]",info,0.08,0.07367303222417831,0.02050980180501938,0.02908111922442913,0.002389073371887207,0.02941601164638996,0.0023970571346580982,0.046243101358413696,0.11401624977588654,nan,nan,nan,nan,nan,nan,37938,102400,0.2214137756967049,0.6705677684643365,0.2484375,332.8599548339844,327.0415344238281,106.3487017418217,0.14687478158599163
results/final_demo_bbox_variation/strategy_c_corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_center_strategy_c.png,strategy_c_corners,strategy_c,center,test,2,Add a person in a yellow vest,"[156, 0, 356, 512]",info,0.08,0.14934130012989044,0.06083427369594574,0.041030772030353546,0.005039912182837725,0.03998342528939247,0.004216374829411507,0.07278553396463394,0.09941951930522919,nan,nan,nan,nan,nan,nan,55128,102400,0.26878065674911605,0.6053366710201712,0.325888671875,242.40830993652344,300.1382751464844,46.18356170422944,0.06378263605548434
results/final_demo_bbox_variation/strategy_c_corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_original_strategy_c.png,strategy_c_corners,strategy_c,original,test,2,Add a person in a yellow vest,"[88, 0, 288, 512]",info,0.08,0.18059837818145752,0.07289734482765198,0.04008597135543823,0.004424575250595808,0.04214341938495636,0.004801605828106403,0.08095709979534149,0.09587973356246948,nan,nan,nan,nan,nan,nan,61304,102400,0.3151450882097754,0.6398929923006655,0.3830859375,224.61224365234375,301.05242919921875,58.05323214093427,0.08017545725908487
results/final_demo_bbox_variation/strategy_c_corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_top_left_strategy_c.png,strategy_c_corners,strategy_c,top_left,test,2,Add a person in a yellow vest,"[0, 0, 200, 512]",info,0.08,0.15718841552734375,0.06575588136911392,0.039139196276664734,0.004156617913395166,0.038972407579422,0.004167810082435608,0.08905775099992752,0.11134937405586243,nan,nan,nan,nan,nan,nan,63630,102400,0.3477007995454361,0.6731887474461732,0.418310546875,201.41712951660156,326.7624206542969,123.6638764403041,0.1707882140991296
results/final_demo_bbox_variation/strategy_c_corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_top_right_strategy_c.png,strategy_c_corners,strategy_c,top_right,test,2,Add a person in a yellow vest,"[468, 0, 512, 112]",info,0.08,0.010119577869772911,0.00017618098354432732,0.0469360277056694,0.009566622786223888,0.046598538756370544,0.009308177046477795,0.046243101358413696,0.11401624977588654,nan,nan,nan,nan,nan,nan,37938,4928,0.00016332625586224596,0.00018451157151141336,0.0014204545454545455,332.8599548339844,327.0415344238281,313.29938904760195,0.4326877393303939
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_bottom_left_strategy_c.png,strategy_c_small-corners,strategy_c,bottom_left,test,0,Add a metallic spoon,"[0, 423, 224, 512]",info,0.08,0.2052859365940094,0.11610864847898483,0.030866604298353195,0.0018362347036600113,0.03096359595656395,0.001852029818110168,0.04412391781806946,0.07445207983255386,nan,nan,nan,nan,nan,nan,20695,19936,0.24189259406424796,0.3824112104373037,0.39697030497592295,227.1739501953125,322.3513488769531,185.29211997932427,0.2559010049566632
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_bottom_right_strategy_c.png,strategy_c_small-corners,strategy_c,bottom_right,test,0,Add a metallic spoon,"[8, 312, 512, 512]",info,0.08,0.03863682970404625,0.0041702245362102985,0.029785441234707832,0.0017580138519406319,0.029848737642169,0.0017705346690490842,0.03117784857749939,0.06211639568209648,nan,nan,nan,nan,nan,nan,14415,100800,0.0594677603266267,0.44862989941033643,0.06415674603174604,298.3951416015625,256.296142578125,160.36794603241515,0.2214790275868731
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_center_strategy_c.png,strategy_c_small-corners,strategy_c,center,test,0,Add a metallic spoon,"[4, 156, 508, 356]",info,0.08,0.11719421297311783,0.034529536962509155,0.03308115154504776,0.0020963670685887337,0.03363333269953728,0.0021738987416028976,0.03635454177856445,0.06603625416755676,nan,nan,nan,nan,nan,nan,18165,100800,0.07438949497868651,0.45345444536195983,0.08171626984126984,269.5482482910156,241.86363220214844,19.580396478905694,0.02704185767295979
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_original_strategy_c.png,strategy_c_small-corners,strategy_c,original,test,0,Add a metallic spoon,"[0, 144, 504, 344]",info,0.08,0.12213166058063507,0.03893323615193367,0.03327298164367676,0.0021171860862523317,0.033725447952747345,0.0021826173178851604,0.03787053003907204,0.06793895363807678,nan,nan,nan,nan,nan,nan,18225,100800,0.07352556528640877,0.44729766803840876,0.08087301587301587,269.4238586425781,240.7691650390625,17.720867488397978,0.024473721815536
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_top_left_strategy_c.png,strategy_c_small-corners,strategy_c,top_left,test,0,Add a metallic spoon,"[0, 0, 504, 200]",info,0.08,0.05857280269265175,0.011469346471130848,0.028593434020876884,0.0016004251083359122,0.028950998559594154,0.0016322974115610123,0.03357584774494171,0.06432272493839264,nan,nan,nan,nan,nan,nan,15979,100800,0.08468168898961564,0.5705613617873458,0.09044642857142857,243.56442260742188,198.2711639404297,98.6325535923763,0.13621825681819305
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_top_right_strategy_c.png,strategy_c_small-corners,strategy_c,top_right,test,0,Add a metallic spoon,"[288, 0, 512, 89]",info,0.08,0.14392167329788208,0.05302092432975769,0.030637690797448158,0.00214484054595232,0.029259856790304184,0.001668863813392818,0.03924974426627159,0.07006938010454178,nan,nan,nan,nan,nan,nan,21198,19936,0.2743664415391288,0.4177752618171526,0.4442215088282504,325.6397705078125,170.6997833251953,146.47808382641082,0.20229618431419266
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_bottom_left_strategy_c.png,strategy_c_small-corners,strategy_c,bottom_left,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[0, 400, 104, 512]",info,0.08,0.14837825298309326,0.06094672530889511,0.02159247174859047,0.0013331840746104717,0.021663721650838852,0.0013484644005075097,0.027224600315093994,0.04317040741443634,nan,nan,nan,nan,nan,nan,15101,11648,0.2111840615802581,0.3088537182968015,0.40041208791208793,157.25674438476562,243.6531982421875,237.00241866962372,0.32731644023223466
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_bottom_right_strategy_c.png,strategy_c_small-corners,strategy_c,bottom_right,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[304, 288, 512, 512]",info,0.08,0.06574735790491104,0.02575438842177391,0.022922085598111153,0.0014668427174910903,0.023603787645697594,0.0015348554588854313,0.029404830187559128,0.04526609927415848,nan,nan,nan,nan,nan,nan,16405,46592,0.11150907775640913,0.38524839987808596,0.13564560439560439,302.0135192871094,260.86248779296875,174.90677916268913,0.24155814379186602
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_center_strategy_c.png,strategy_c_small-corners,strategy_c,center,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[152, 144, 360, 368]",info,0.08,0.13534173369407654,0.0546947717666626,0.022342417389154434,0.0014290844555944204,0.023319846019148827,0.0015492313541471958,0.03596167638897896,0.043116070330142975,nan,nan,nan,nan,nan,nan,18100,46592,0.14574145900855429,0.45464088397790053,0.17661830357142858,227.35491943359375,202.28634643554688,60.87443814852005,0.08407173440574138
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_original_strategy_c.png,strategy_c_small-corners,strategy_c,original,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[184, 136, 392, 360]",info,0.08,0.11573684960603714,0.040326882153749466,0.02272263541817665,0.00146779278293252,0.02373124659061432,0.0015897168777883053,0.03132214397192001,0.03960903361439705,nan,nan,nan,nan,nan,nan,16057,46592,0.1041611589911701,0.36806377280936664,0.12684581043956045,228.40760803222656,191.39234924316406,82.19293950607106,0.11351403298905961
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_top_left_strategy_c.png,strategy_c_small-corners,strategy_c,top_left,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[0, 0, 208, 224]",info,0.08,0.046521496027708054,0.007639851421117783,0.019494755193591118,0.001107113785110414,0.019147781655192375,0.0010840990580618382,0.02366311103105545,0.03961510956287384,nan,nan,nan,nan,nan,nan,12698,46592,0.10539366482092585,0.44518821861710506,0.12132984203296704,174.5107879638672,129.99432373046875,72.77064590755224,0.1005012054542095
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_top_right_strategy_c.png,strategy_c_small-corners,strategy_c,top_right,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[408, 0, 512, 112]",info,0.08,0.14149463176727295,0.053970132023096085,0.020989669486880302,0.0013113436289131641,0.02076585777103901,0.0012533303815871477,0.026342196390032768,0.04226120933890343,nan,nan,nan,nan,nan,nan,14796,11648,0.22709976798143852,0.33076507164098407,0.42015796703296704,282.3220520019531,118.63192749023438,188.39376726935163,0.2601845905653101
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_bottom_left_strategy_c.png,strategy_c_small-corners,strategy_c,bottom_left,test,2,Add a person in a yellow vest,"[0, 400, 44, 512]",info,0.08,0.24269166588783264,0.0867948979139328,0.03531705588102341,0.00411266041919589,0.033135928213596344,0.0031892762053757906,0.03921636566519737,0.10700978338718414,nan,nan,nan,nan,nan,nan,32528,4928,0.14867517173699707,0.14904082636497787,0.9837662337662337,260.6062316894531,358.228271484375,257.86090184045753,0.35612342244973866
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_bottom_right_strategy_c.png,strategy_c_small-corners,strategy_c,bottom_right,test,2,Add a person in a yellow vest,"[312, 0, 512, 512]",info,0.08,0.049571383744478226,0.0076604424975812435,0.02902354672551155,0.0023955584038048983,0.02937152609229088,0.002403107937425375,0.03675205260515213,0.1046140193939209,nan,nan,nan,nan,nan,nan,30900,102400,0.15891880613105433,0.5915533980582525,0.178505859375,308.2254943847656,352.804443359375,141.91634250432455,0.19599610966015732
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_center_strategy_c.png,strategy_c_small-corners,strategy_c,center,test,2,Add a person in a yellow vest,"[156, 0, 356, 512]",info,0.08,0.15706275403499603,0.061478085815906525,0.03815774247050285,0.004035402089357376,0.03966312110424042,0.004250684287399054,0.03536767140030861,0.10252664238214493,nan,nan,nan,nan,nan,nan,29911,102400,0.07729323063394616,0.31737487880712784,0.092705078125,291.8681640625,341.09393310546875,92.34447814879029,0.12753399746902847
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_original_strategy_c.png,strategy_c_small-corners,strategy_c,original,test,2,Add a person in a yellow vest,"[88, 0, 288, 512]",info,0.08,0.1996733844280243,0.08164074271917343,0.03952275589108467,0.004452768713235855,0.041619520634412766,0.004837091080844402,0.0390198677778244,0.10299034416675568,nan,nan,nan,nan,nan,nan,32828,102400,0.08550603647572566,0.32447910320458145,0.1040234375,279.7563781738281,334.3243103027344,120.63967224747249,0.16661158266857487
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_top_left_strategy_c.png,strategy_c_small-corners,strategy_c,top_left,test,2,Add a person in a yellow vest,"[0, 0, 200, 512]",info,0.08,0.14762896299362183,0.05717473849654198,0.038311127573251724,0.004143889993429184,0.03845211863517761,0.004208373837172985,0.0395144447684288,0.10733889043331146,nan,nan,nan,nan,nan,nan,32426,102400,0.09616416527098001,0.3647690125208166,0.1155078125,258.962158203125,315.0761413574219,169.58466386521346,0.23420794102408926
results/final_demo_bbox_variation/strategy_c_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_top_right_strategy_c.png,strategy_c_small-corners,strategy_c,top_right,test,2,Add a person in a yellow vest,"[468, 0, 512, 112]",info,0.08,0.16711999475955963,0.06386630237102509,0.03579098731279373,0.0037814490497112274,0.03533688560128212,0.0035516980569809675,0.03825961425900459,0.10608861595392227,nan,nan,nan,nan,nan,nan,31604,4928,0.06915625274371506,0.07476901658017972,0.47950487012987014,311.0534362792969,317.2145690917969,316.6305793401212,0.4372883394187985
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_bottom_left_strategy_c.png,strategy_cplus_corners,strategy_c,bottom_left,test,0,Add a metallic spoon,"[0, 423, 224, 512]",info,0.08,0.06953329592943192,0.01656791940331459,0.04203544184565544,0.006181036122143269,0.04160279780626297,0.0060599735006690025,0.04411730542778969,0.0747632309794426,nan,nan,nan,nan,nan,nan,27580,19936,0.09610149942329874,0.1510514865844815,0.20896869983948635,284.3336181640625,336.0643005371094,216.73536638679022,0.29932626424814507
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_bottom_right_strategy_c.png,strategy_cplus_corners,strategy_c,bottom_right,test,0,Add a metallic spoon,"[8, 312, 512, 512]",info,0.08,0.07637810707092285,0.01962992548942566,0.02979201078414917,0.0017622789600864053,0.029854923486709595,0.0017756418092176318,0.045813657343387604,0.07648748904466629,nan,nan,nan,nan,nan,nan,27837,100800,0.18395766221813162,0.7180012213959838,0.19828373015873016,289.0796813964844,333.8842468261719,83.35285696384665,0.11511595779376621
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_center_strategy_c.png,strategy_cplus_corners,strategy_c,center,test,0,Add a metallic spoon,"[4, 156, 508, 356]",info,0.08,0.1559722125530243,0.05523507297039032,0.03529122471809387,0.0030435824301093817,0.03348766267299652,0.0021765732672065496,0.08298106491565704,0.08220371603965759,nan,nan,nan,nan,nan,nan,51150,100800,0.35784817479111747,0.7828934506353861,0.3972718253968254,234.78390502929688,239.7471923828125,26.725950708014157,0.036910353475184024
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_original_strategy_c.png,strategy_cplus_corners,strategy_c,original,test,0,Add a metallic spoon,"[0, 144, 504, 344]",info,0.08,0.16425135731697083,0.05841057747602463,0.0335933119058609,0.0022749484051018953,0.03340499475598335,0.0021617673337459564,0.08769489824771881,0.0843021348118782,nan,nan,nan,nan,nan,nan,54138,100800,0.39578753918777704,0.811518711441132,0.4358531746031746,228.32762145996094,236.67095947265625,24.780967309496802,0.03422419927520965
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_top_left_strategy_c.png,strategy_cplus_corners,strategy_c,top_left,test,0,Add a metallic spoon,"[0, 0, 504, 200]",info,0.08,0.060599375516176224,0.01144927367568016,0.02875603176653385,0.0016221984988078475,0.029085682705044746,0.001651137019507587,0.03508644551038742,0.06527547538280487,nan,nan,nan,nan,nan,nan,17883,100800,0.10071041697581244,0.6072247385785383,0.1077281746031746,258.4472351074219,215.50326538085938,115.68306338514554,0.15976616911732347
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_top_right_strategy_c.png,strategy_cplus_corners,strategy_c,top_right,test,0,Add a metallic spoon,"[288, 0, 512, 89]",info,0.08,0.03920145705342293,0.00298797944560647,0.03357228264212608,0.003136251587420702,0.03349132463335991,0.003160391701385379,0.03399524837732315,0.06445912271738052,nan,nan,nan,nan,nan,nan,16909,19936,0.05328606958062949,0.11023715181264415,0.0934991974317817,260.1282043457031,217.60879516601562,222.5551037010541,0.3073637168255677
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_bottom_left_strategy_c.png,strategy_cplus_corners,strategy_c,bottom_left,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[0, 400, 104, 512]",info,0.08,0.05094897001981735,0.02237866260111332,0.04527662694454193,0.01534762978553772,0.041966382414102554,0.013278420083224773,0.045528165996074677,0.061469804495573044,nan,nan,nan,nan,nan,nan,22783,11648,0.024000713775874375,0.03542114734670588,0.06928228021978022,167.78057861328125,266.5185546875,222.05485921668125,0.30667284521003796
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_bottom_right_strategy_c.png,strategy_cplus_corners,strategy_c,bottom_right,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[304, 288, 512, 512]",info,0.08,0.20876306295394897,0.11612347513437271,0.023939035832881927,0.0019224093994125724,0.02368433214724064,0.0015448350459337234,0.05570874363183975,0.071448914706707,nan,nan,nan,nan,nan,nan,28019,46592,0.30550646532869064,0.6231485777508119,0.37474244505494503,305.3856201171875,296.63372802734375,145.65128609201943,0.20115432047697032
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_center_strategy_c.png,strategy_cplus_corners,strategy_c,center,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[152, 144, 360, 368]",info,0.08,0.16871923208236694,0.06272219121456146,0.023362072184681892,0.0015548834344372153,0.02419295161962509,0.0016392566030845046,0.05413044989109039,0.04981299117207527,nan,nan,nan,nan,nan,nan,36948,46592,0.46463761001437637,0.7172783371224424,0.5688100961538461,234.73782348632812,224.5178680419922,37.98953517378117,0.05246612878028424
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_original_strategy_c.png,strategy_cplus_corners,strategy_c,original,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[184, 136, 392, 360]",info,0.08,0.1738453060388565,0.07286267727613449,0.024108991026878357,0.0018689287826418877,0.024572309106588364,0.0016648374730721116,0.05847202241420746,0.051030371338129044,nan,nan,nan,nan,nan,nan,35670,46592,0.43311092141251895,0.6969722455845249,0.5335894574175825,261.4946594238281,218.35452270507812,39.766661955746194,0.05492046158996333
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_top_left_strategy_c.png,strategy_cplus_corners,strategy_c,top_left,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[0, 0, 208, 224]",info,0.08,0.09870237857103348,0.026597989723086357,0.019471412524580956,0.0011046844301745296,0.01910618506371975,0.001079462468624115,0.03293709456920624,0.048865094780921936,nan,nan,nan,nan,nan,nan,22790,46592,0.2954070201643017,0.6942518648530057,0.33958619505494503,157.37823486328125,124.0746841430664,54.72690338649203,0.07558157128501865
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_top_right_strategy_c.png,strategy_cplus_corners,strategy_c,top_right,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[408, 0, 512, 112]",info,0.08,0.0411827526986599,0.004937697667628527,0.03311430662870407,0.006416022777557373,0.0310920812189579,0.00589335709810257,0.033470164984464645,0.049382686614990234,nan,nan,nan,nan,nan,nan,21053,11648,0.052494367557129065,0.07747114425497553,0.14002403846153846,303.0845947265625,132.0516815185547,174.37403096197212,0.2408223823360224
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_bottom_left_strategy_c.png,strategy_cplus_corners,strategy_c,bottom_left,test,2,Add a person in a yellow vest,"[0, 400, 44, 512]",info,0.08,0.07919611036777496,0.011334949173033237,0.06571853160858154,0.017363982275128365,0.06564740091562271,0.017505384981632233,0.06597405672073364,0.10962986946105957,nan,nan,nan,nan,nan,nan,54215,4928,0.03232619434117052,0.03416028774324449,0.3758116883116883,216.90760803222656,291.1133728027344,255.29703385925603,0.35258254659900695
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_bottom_right_strategy_c.png,strategy_cplus_corners,strategy_c,bottom_right,test,2,Add a person in a yellow vest,"[312, 0, 512, 512]",info,0.08,0.05089178681373596,0.008398774079978466,0.029066557064652443,0.002405194565653801,0.029415825381875038,0.002412981353700161,0.03729958087205887,0.1051332876086235,nan,nan,nan,nan,nan,nan,30972,102400,0.15954477877952722,0.5925029058504455,0.179208984375,307.05841064453125,329.9720764160156,128.39238788085797,0.1773186096157972
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_center_strategy_c.png,strategy_cplus_corners,strategy_c,center,test,2,Add a person in a yellow vest,"[156, 0, 356, 512]",info,0.08,0.1661778688430786,0.07159075140953064,0.038854558020830154,0.004059177823364735,0.04010375961661339,0.004218838643282652,0.0647582933306694,0.10631682723760605,nan,nan,nan,nan,nan,nan,48697,102400,0.230531802264028,0.5812883750539047,0.276435546875,257.1626892089844,263.01751708984375,7.1131843996158155,0.009823790868747467
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_original_strategy_c.png,strategy_cplus_corners,strategy_c,original,test,2,Add a person in a yellow vest,"[88, 0, 288, 512]",info,0.08,0.1901390105485916,0.08474752306938171,0.040530674159526825,0.00447416165843606,0.04257286712527275,0.004855873994529247,0.09253399074077606,0.09986815601587296,nan,nan,nan,nan,nan,nan,65082,102400,0.34491287240022483,0.6599674257091054,0.419453125,224.886962890625,288.5083312988281,49.16746520951344,0.0679036094988293
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_top_left_strategy_c.png,strategy_cplus_corners,strategy_c,top_left,test,2,Add a person in a yellow vest,"[0, 0, 200, 512]",info,0.08,0.15308082103729248,0.05951520428061485,0.038761284202337265,0.004144000820815563,0.03884683549404144,0.004200780764222145,0.06597405672073364,0.10962986946105957,nan,nan,nan,nan,nan,nan,54215,102400,0.2733962110740711,0.6202158074333671,0.328369140625,216.90760803222656,291.1133728027344,122.06693969048511,0.16858273596451434
results/final_demo_bbox_variation/strategy_cplus_corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_top_right_strategy_c.png,strategy_cplus_corners,strategy_c,top_right,test,2,Add a person in a yellow vest,"[468, 0, 512, 112]",info,0.08,0.02881944552063942,0.007372063584625721,0.03746262565255165,0.004623168148100376,0.037015438079833984,0.004403315018862486,0.03729958087205887,0.1051332876086235,nan,nan,nan,nan,nan,nan,30972,4928,0.008370316274366608,0.009621593697533256,0.060470779220779224,307.05841064453125,329.9720764160156,329.4363728728327,0.45497401021070305
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_bottom_left_strategy_c.png,strategy_cplus_small-corners,strategy_c,bottom_left,test,0,Add a metallic spoon,"[0, 423, 224, 512]",info,0.08,0.0917968899011612,0.029666844755411148,0.030591405928134918,0.0018423623405396938,0.03068791888654232,0.001858832431025803,0.035235773772001266,0.06607197970151901,nan,nan,nan,nan,nan,nan,17681,19936,0.1549940127114741,0.2855042135625813,0.2532102728731942,242.0423126220703,297.2416076660156,214.24033988081987,0.295880463151247
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_bottom_right_strategy_c.png,strategy_cplus_small-corners,strategy_c,bottom_right,test,0,Add a metallic spoon,"[8, 312, 512, 512]",info,0.08,0.05393744632601738,0.011726265773177147,0.02972257137298584,0.0017529672477394342,0.029784036800265312,0.001765742665156722,0.037027765065431595,0.0679192915558815,nan,nan,nan,nan,nan,nan,18591,100800,0.09874748069684615,0.5771609918777904,0.1064484126984127,311.1896057128906,304.6123352050781,118.96422270223812,0.16429767302995937
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_center_strategy_c.png,strategy_cplus_small-corners,strategy_c,center,test,0,Add a metallic spoon,"[4, 156, 508, 356]",info,0.08,0.12817521393299103,0.04124131798744202,0.03298663720488548,0.0021098777651786804,0.03353820741176605,0.0021910779178142548,0.04415314644575119,0.07020977139472961,nan,nan,nan,nan,nan,nan,21304,100800,0.10372506304856774,0.5386312429590687,0.11383928571428571,272.1923522949219,244.10777282714844,20.09022996318287,0.027745972348757364
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_original_strategy_c.png,strategy_cplus_small-corners,strategy_c,original,test,0,Add a metallic spoon,"[0, 144, 504, 344]",info,0.08,0.12448517233133316,0.03859220817685127,0.03315480798482895,0.0021329426672309637,0.03363850712776184,0.0022050021216273308,0.043170198798179626,0.06877776980400085,nan,nan,nan,nan,nan,nan,20986,100800,0.09951879237651562,0.5252549318593348,0.10935515873015873,273.4903259277344,243.35804748535156,21.499911895431474,0.02969283885971272
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_top_left_strategy_c.png,strategy_cplus_small-corners,strategy_c,top_left,test,0,Add a metallic spoon,"[0, 0, 504, 200]",info,0.08,0.06505244970321655,0.013635779730975628,0.028737414628267288,0.0016216281801462173,0.029098831117153168,0.001653775805607438,0.036147646605968475,0.06701856106519699,nan,nan,nan,nan,nan,nan,18589,100800,0.10746354495194983,0.6232180321695626,0.11493055555555555,230.9926300048828,181.5618438720703,84.22377318740668,0.11631875226158785
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_0_seed1234_bbox_top_right_strategy_c.png,strategy_cplus_small-corners,strategy_c,top_right,test,0,Add a metallic spoon,"[288, 0, 512, 89]",info,0.08,0.12339375913143158,0.032013121992349625,0.029991768300533295,0.0018508845241740346,0.029311809688806534,0.0016778761055320501,0.03709467872977257,0.06795664876699448,nan,nan,nan,nan,nan,nan,21131,19936,0.29557069846678025,0.4433770290095121,0.46995385232744785,335.0217590332031,169.45123291015625,140.83672250129663,0.19450508109522435
